CO2,b-1,b-2,b-3
-0.002868041,0.001822431,0.006285495,-0.005895585
-0.006502917,-0.002868041,0.001822431,0.006285495
0.002199104,-0.006502917,-0.002868041,0.001822431
0.000738814,0.002199104,-0.006502917,-0.002868041
0.006112867,0.000738814,0.002199104,-0.006502917
-0.000535662,0.006112867,0.000738814,0.002199104
-0.004537212,-0.000535662,0.006112867,0.000738814
0.004071127,-0.004537212,-0.000535662,0.006112867
0.005964405,0.004071127,-0.004537212,-0.000535662
-0.008608793,0.005964405,0.004071127,-0.004537212
0.003299601,-0.008608793,0.005964405,0.004071127
0.00069005,0.003299601,-0.008608793,0.005964405
6.60E-05,0.00069005,0.003299601,-0.008608793
-0.002420686,6.60231E-05,0.00069005,0.003299601
0.004066326,-0.002420686,6.60231E-05,0.00069005
0.001721007,0.004066326,-0.002420686,6.60231E-05
0.00636044,0.001721007,0.004066326,-0.002420686
0.000334174,0.00636044,0.001721007,0.004066326
-0.006906368,0.000334174,0.00636044,0.001721007
0.00653026,-0.006906368,0.000334174,0.00636044
-0.002063339,0.00653026,-0.006906368,0.000334174
-0.009471669,-0.002063339,0.00653026,-0.006906368
-0.005652084,-0.009471669,-0.002063339,0.00653026
0.00039176,-0.005652084,-0.009471669,-0.002063339
0.001640313,0.00039176,-0.005652084,-0.009471669
-0.004367006,0.001640313,0.00039176,-0.005652084
-0.013751204,-0.004367006,0.001640313,0.00039176
-0.00315519,-0.013751204,-0.004367006,0.001640313
0.01045262,-0.00315519,-0.013751204,-0.004367006
0.00049224,0.01045262,-0.00315519,-0.013751204
0.004957248,0.00049224,0.01045262,-0.00315519
-0.005437201,0.004957248,0.00049224,0.01045262
0.007420998,-0.005437201,0.004957248,0.00049224
0.005596932,0.007420998,-0.005437201,0.004957248
-0.006022234,0.005596932,0.007420998,-0.005437201
-0.000311083,-0.006022234,0.005596932,0.007420998
-0.001155812,-0.000311083,-0.006022234,0.005596932
-0.006223389,-0.001155812,-0.000311083,-0.006022234
-0.004112708,-0.006223389,-0.001155812,-0.000311083
0.001319103,-0.004112708,-0.006223389,-0.001155812
0.010217066,0.001319103,-0.004112708,-0.006223389
0.002408032,0.010217066,0.001319103,-0.004112708
0.004427526,0.002408032,0.010217066,0.001319103
0.001611609,0.004427526,0.002408032,0.010217066
0.002850677,0.001611609,0.004427526,0.002408032
-0.005809694,0.002850677,0.001611609,0.004427526
-0.005084633,-0.005809694,0.002850677,0.001611609
-0.000318488,-0.005084633,-0.005809694,0.002850677
-0.000718678,-0.000318488,-0.005084633,-0.005809694
-0.003974109,-0.000718678,-0.000318488,-0.005084633
-0.003439112,-0.003974109,-0.000718678,-0.000318488
-0.007215686,-0.003439112,-0.003974109,-0.000718678
0.006839266,-0.007215686,-0.003439112,-0.003974109
-0.000336278,0.006839266,-0.007215686,-0.003439112
0.000261637,-0.000336278,0.006839266,-0.007215686
-0.015649289,0.000261637,-0.000336278,0.006839266
0.003568337,-0.015649289,0.000261637,-0.000336278
0.000922956,0.003568337,-0.015649289,0.000261637
0.004686106,0.000922956,0.003568337,-0.015649289
0.000361103,0.004686106,0.000922956,0.003568337
-0.007843639,0.000361103,0.004686106,0.000922956
-0.015750658,-0.007843639,0.000361103,0.004686106
-0.01342287,-0.015750658,-0.007843639,0.000361103
-0.015112013,-0.01342287,-0.015750658,-0.007843639
0.010319083,-0.015112013,-0.01342287,-0.015750658
0.00253381,0.010319083,-0.015112013,-0.01342287
0.000273868,0.00253381,0.010319083,-0.015112013
-0.009598385,0.000273868,0.00253381,0.010319083
-0.00373597,-0.009598385,0.000273868,0.00253381
-0.006485167,-0.00373597,-0.009598385,0.000273868
-0.01382904,-0.006485167,-0.00373597,-0.009598385
-0.000372219,-0.01382904,-0.006485167,-0.00373597
0.003165044,-0.000372219,-0.01382904,-0.006485167
-0.015541282,0.003165044,-0.000372219,-0.01382904
0.017376764,-0.015541282,0.003165044,-0.000372219
0.005800744,0.017376764,-0.015541282,0.003165044
0.006776566,0.005800744,0.017376764,-0.015541282
-0.00016708,0.006776566,0.005800744,0.017376764
-0.015779799,-0.00016708,0.006776566,0.005800744
-0.001859578,-0.015779799,-0.00016708,0.006776566
-0.013592107,-0.001859578,-0.015779799,-0.00016708
0.014855144,-0.013592107,-0.001859578,-0.015779799
-0.007185338,0.014855144,-0.013592107,-0.001859578
0.000415658,-0.007185338,0.014855144,-0.013592107
0.00229739,0.000415658,-0.007185338,0.014855144
-0.006217996,0.00229739,0.000415658,-0.007185338
0.00179937,-0.006217996,0.00229739,0.000415658
-0.007176389,0.00179937,-0.006217996,0.00229739
-0.016191635,-0.007176389,0.00179937,-0.006217996
-0.000292552,-0.016191635,-0.007176389,0.00179937
-0.00290965,-0.000292552,-0.016191635,-0.007176389
0.003882469,-0.00290965,-0.000292552,-0.016191635
0.000409299,0.003882469,-0.00290965,-0.000292552
0.012382479,0.000409299,0.003882469,-0.00290965
-0.001270114,0.012382479,0.000409299,0.003882469
0.000511995,-0.001270114,0.012382479,0.000409299
0.008493112,0.000511995,-0.001270114,0.012382479
0.009190906,0.008493112,0.000511995,-0.001270114
-0.001962549,0.009190906,0.008493112,0.000511995
0.006199875,-0.001962549,0.009190906,0.008493112
0.000419931,0.006199875,-0.001962549,0.009190906
0.000565054,0.000419931,0.006199875,-0.001962549
-0.006922034,0.000565054,0.000419931,0.006199875
-0.003582628,-0.006922034,0.000565054,0.000419931
0.003448754,-0.003582628,-0.006922034,0.000565054
0.001852514,0.003448754,-0.003582628,-0.006922034
0.002976384,0.001852514,0.003448754,-0.003582628
0.000347697,0.002976384,0.001852514,0.003448754
-0.007759833,0.000347697,0.002976384,0.001852514
-0.007592421,-0.007759833,0.000347697,0.002976384
0.004243897,-0.007592421,-0.007759833,0.000347697
0.023868104,0.004243897,-0.007592421,-0.007759833
0.002913962,0.023868104,0.004243897,-0.007592421
-0.00061294,0.002913962,0.023868104,0.004243897
-0.001425761,-0.00061294,0.002913962,0.023868104
0.006867781,-0.001425761,-0.00061294,0.002913962
0.001021952,0.006867781,-0.001425761,-0.00061294
0.004653445,0.001021952,0.006867781,-0.001425761
-0.004490098,0.004653445,0.001021952,0.006867781
-0.000158258,-0.004490098,0.004653445,0.001021952
-0.003260629,-0.000158258,-0.004490098,0.004653445
0.010234707,-0.003260629,-0.000158258,-0.004490098
0.001414727,0.010234707,-0.003260629,-0.000158258
0.016214986,0.001414727,0.010234707,-0.003260629
-0.001513759,0.016214986,0.001414727,0.010234707
-0.000402218,-0.001513759,0.016214986,0.001414727
0.001338688,-0.000402218,-0.001513759,0.016214986
-0.005061667,0.001338688,-0.000402218,-0.001513759
-0.009452501,-0.005061667,0.001338688,-0.000402218
0.010789449,-0.009452501,-0.005061667,0.001338688
0.001295498,0.010789449,-0.009452501,-0.005061667
-0.000759248,0.001295498,0.010789449,-0.009452501
0.007218341,-0.000759248,0.001295498,0.010789449
0.00013856,0.007218341,-0.000759248,0.001295498
6.16E-05,0.00013856,0.007218341,-0.000759248
0.006410947,6.15735E-05,0.00013856,0.007218341
-0.002164155,0.006410947,6.15735E-05,0.00013856
0.000375525,-0.002164155,0.006410947,6.15735E-05
0.00963741,0.000375525,-0.002164155,0.006410947
0.003687657,0.00963741,0.000375525,-0.002164155
-0.005246566,0.003687657,0.00963741,0.000375525
0.002203932,-0.005246566,0.003687657,0.00963741
0.006673087,0.002203932,-0.005246566,0.003687657
0.000738213,0.006673087,0.002203932,-0.005246566
-0.004983026,0.000738213,0.006673087,0.002203932
-0.003457171,-0.004983026,0.000738213,0.006673087
-0.0235554,-0.003457171,-0.004983026,0.000738213
-0.002783198,-0.0235554,-0.003457171,-0.004983026
-0.006049692,-0.002783198,-0.0235554,-0.003457171
0.000431389,-0.006049692,-0.002783198,-0.0235554
0.005213642,0.000431389,-0.006049692,-0.002783198
0.004820029,0.005213642,0.000431389,-0.006049692
-0.002553694,0.004820029,0.005213642,0.000431389
-0.002295648,-0.002553694,0.004820029,0.005213642
-0.008844933,-0.002295648,-0.002553694,0.004820029
-0.000385599,-0.008844933,-0.002295648,-0.002553694
-0.003707902,-0.000385599,-0.008844933,-0.002295648
-0.002568053,-0.003707902,-0.000385599,-0.008844933
0.002693496,-0.002568053,-0.003707902,-0.000385599
0.004606147,0.002693496,-0.002568053,-0.003707902
0.003476127,0.004606147,0.002693496,-0.002568053
-0.000156746,0.003476127,0.004606147,0.002693496
-0.007736626,-0.000156746,0.003476127,0.004606147
0.001406136,-0.007736626,-0.000156746,0.003476127
0.010136787,0.001406136,-0.007736626,-0.000156746
0.001483784,0.010136787,0.001406136,-0.007736626
0.005489664,0.001483784,0.010136787,0.001406136
-0.00032572,0.005489664,0.001483784,0.010136787
-0.001194697,-0.00032572,0.005489664,0.001483784
-0.015106913,-0.001194697,-0.00032572,0.005489664
0.003193906,-0.015106913,-0.001194697,-0.00032572
-0.002098908,0.003193906,-0.015106913,-0.001194697
-0.001110743,-0.002098908,0.003193906,-0.015106913
-0.000417978,-0.001110743,-0.002098908,0.003193906
0.016260612,-0.000417978,-0.001110743,-0.002098908
0.008935711,0.016260612,-0.000417978,-0.001110743
0.000931056,0.008935711,0.016260612,-0.000417978
0.005312075,0.000931056,0.008935711,0.016260612
-0.002278775,0.005312075,0.000931056,0.008935711
0.000582492,-0.002278775,0.005312075,0.000931056
0.000260437,0.000582492,-0.002278775,0.005312075
0.015537891,0.000260437,0.000582492,-0.002278775
0.010813419,0.015537891,0.000260437,0.000582492
-0.006893105,0.010813419,0.015537891,0.000260437
0.013228368,-0.006893105,0.010813419,0.015537891
-0.000311379,0.013228368,-0.006893105,0.010813419
-0.002328651,-0.000311379,0.013228368,-0.006893105
0.009789784,-0.002328651,-0.000311379,0.013228368
0.003025507,0.009789784,-0.002328651,-0.000311379
0.000499061,0.003025507,0.009789784,-0.002328651
0.011465333,0.000499061,0.003025507,0.009789784
0.000261083,0.011465333,0.000499061,0.003025507
-0.007852207,0.000261083,0.011465333,0.000499061
0.011349021,-0.007852207,0.000261083,0.011465333
0.006430961,0.011349021,-0.007852207,0.000261083
-0.000344622,0.006430961,0.011349021,-0.007852207
0.000847488,-0.000344622,0.006430961,0.011349021
0.000868298,0.000847488,-0.000344622,0.006430961
-0.005147913,0.000868298,0.000847488,-0.000344622
0.003480931,-0.005147913,0.000868298,0.000847488
0.002484936,0.003480931,-0.005147913,0.000868298
0.008926461,0.002484936,0.003480931,-0.005147913
-0.007732672,0.008926461,0.002484936,0.003480931
0.000415051,-0.007732672,0.008926461,0.002484936
-0.003433476,0.000415051,-0.007732672,0.008926461
-0.014850703,-0.003433476,0.000415051,-0.007732672
0.017085486,-0.014850703,-0.003433476,0.000415051
-0.002980028,0.017085486,-0.014850703,-0.003433476
0.00245725,-0.002980028,0.017085486,-0.014850703
0.000344032,0.00245725,-0.002980028,0.017085486
0.000394067,0.000344032,0.00245725,-0.002980028
-0.007441361,0.000394067,0.000344032,0.00245725
-0.006645693,-0.007441361,0.000394067,0.000344032
0.011789489,-0.006645693,-0.007441361,0.000394067
0.001170237,0.011789489,-0.006645693,-0.007441361
0.000408746,0.001170237,0.011789489,-0.006645693
-0.004243484,0.000408746,0.001170237,0.011789489
0.010121224,-0.004243484,0.000408746,0.001170237
0.007418651,0.010121224,-0.004243484,0.000408746
0.004881051,0.007418651,0.010121224,-0.004243484
-0.012368623,0.004881051,0.007418651,0.010121224
0.002031419,-0.012368623,0.004881051,0.007418651
-0.009972898,0.002031419,-0.012368623,0.004881051
-0.010540383,-0.009972898,0.002031419,-0.012368623
0.000733415,-0.010540383,-0.009972898,0.002031419
-0.008482509,0.000733415,-0.010540383,-0.009972898
0.00183689,-0.008482509,0.000733415,-0.010540383
0.001103035,0.00183689,-0.008482509,0.000733415
-0.008639435,0.001103035,0.00183689,-0.008482509
-0.007375131,-0.008639435,0.001103035,0.00183689
0.003151416,-0.007375131,-0.008639435,0.001103035
0.008271427,0.003151416,-0.007375131,-0.008639435
0.002287323,0.008271427,0.003151416,-0.007375131
0.003240294,0.002287323,0.008271427,0.003151416
-0.00667109,0.003240294,0.002287323,0.008271427
-0.018958633,-0.00667109,0.003240294,0.002287323
-0.002461451,-0.018958633,-0.00667109,0.003240294
0.001852519,-0.002461451,-0.018958633,-0.00667109
-0.008863669,0.001852519,-0.002461451,-0.018958633
0.002998603,-0.008863669,0.001852519,-0.002461451
-0.011702512,0.002998603,-0.008863669,0.001852519
-0.010820037,-0.011702512,0.002998603,-0.008863669
0.012024527,-0.010820037,-0.011702512,0.002998603
0.005381378,0.012024527,-0.010820037,-0.011702512
0.015512621,0.005381378,0.012024527,-0.010820037
-0.002698774,0.015512621,0.005381378,0.012024527
-0.00524022,-0.002698774,0.015512621,0.005381378
-0.003614585,-0.00524022,-0.002698774,0.015512621
0.000135756,-0.003614585,-0.00524022,-0.002698774
-0.001749504,0.000135756,-0.003614585,-0.00524022
-0.001201115,-0.001749504,0.000135756,-0.003614585
-0.002125278,-0.001201115,-0.001749504,0.000135756
0.014749464,-0.002125278,-0.001201115,-0.001749504
-0.000844021,0.014749464,-0.002125278,-0.001201115
-0.012282276,-0.000844021,0.014749464,-0.002125278
0.00213431,-0.012282276,-0.000844021,0.014749464
-0.004116034,0.00213431,-0.012282276,-0.000844021
-0.000394346,-0.004116034,0.00213431,-0.012282276
-0.003838801,-0.000394346,-0.004116034,0.00213431
-0.002330434,-0.003838801,-0.000394346,-0.004116034
-6.87E-05,-0.002330434,-0.003838801,-0.000394346
0.000923728,-6.87023E-05,-0.002330434,-0.003838801
0.000579657,0.000923728,-6.87023E-05,-0.002330434
-0.000594567,0.000579657,0.000923728,-6.87023E-05
0.003989017,-0.000594567,0.000579657,0.000923728
-0.003745261,0.003989017,-0.000594567,0.000579657
0.008403233,-0.003745261,0.003989017,-0.000594567
0.004665689,0.008403233,-0.003745261,0.003989017
0.007474089,0.004665689,0.008403233,-0.003745261
-0.00310791,0.007474089,0.004665689,0.008403233
0.001199077,-0.00310791,0.007474089,0.004665689
-0.004109404,0.001199077,-0.00310791,0.007474089
-0.011717664,-0.004109404,0.001199077,-0.00310791
-0.011179727,-0.011717664,-0.004109404,0.001199077
-0.007368211,-0.011179727,-0.011717664,-0.004109404
-0.002440725,-0.007368211,-0.011179727,-0.011717664
0.005926444,-0.002440725,-0.007368211,-0.011179727
0.001729623,0.005926444,-0.002440725,-0.007368211
0.012256036,0.001729623,0.005926444,-0.002440725
0.01760558,0.012256036,0.001729623,0.005926444
0.001751051,0.01760558,0.012256036,0.001729623
-0.000418323,0.001751051,0.01760558,0.012256036
-0.006576391,-0.000418323,0.001751051,0.01760558
0.007018626,-0.006576391,-0.000418323,0.001751051
0.0063198,0.007018626,-0.006576391,-0.000418323
4.45E-05,0.0063198,0.007018626,-0.006576391
0.011037954,4.45398E-05,0.0063198,0.007018626
0.001350915,0.011037954,4.45398E-05,0.0063198
-0.000117312,0.001350915,0.011037954,4.45398E-05
0.003182471,-0.000117312,0.001350915,0.011037954
0.002302531,0.003182471,-0.000117312,0.001350915
0.001487737,0.002302531,0.003182471,-0.000117312
-0.008927726,0.001487737,0.002302531,0.003182471
-0.001711989,-0.008927726,0.001487737,0.002302531
0.007838606,-0.001711989,-0.008927726,0.001487737
0.009880889,0.007838606,-0.001711989,-0.008927726
-0.001323364,0.009880889,0.007838606,-0.001711989
-0.012802224,-0.001323364,0.009880889,0.007838606
-0.003924215,-0.012802224,-0.001323364,0.009880889
-0.001531687,-0.003924215,-0.012802224,-0.001323364
0.001674165,-0.001531687,-0.003924215,-0.012802224
0.003180751,0.001674165,-0.001531687,-0.003924215
0.007845929,0.003180751,0.001674165,-0.001531687
-0.009496206,0.007845929,0.003180751,0.001674165
-0.003749614,-0.009496206,0.007845929,0.003180751
-0.003276656,-0.003749614,-0.009496206,0.007845929
-0.001310529,-0.003276656,-0.003749614,-0.009496206
-0.000133449,-0.001310529,-0.003276656,-0.003749614
0.005939273,-0.000133449,-0.001310529,-0.003276656
0.003103209,0.005939273,-0.000133449,-0.001310529
0.006128433,0.003103209,0.005939273,-0.000133449
0.000372478,0.006128433,0.003103209,0.005939273
-0.00162807,0.000372478,0.006128433,0.003103209
-0.001857418,-0.00162807,0.000372478,0.006128433
0.007231034,-0.001857418,-0.00162807,0.000372478
0.003709577,0.007231034,-0.001857418,-0.00162807
-0.003355267,0.003709577,0.007231034,-0.001857418
0,-0.003355267,0.003709577,0.007231034
0.00383919,0,-0.003355267,0.003709577
-0.002158529,0.00383919,0,-0.003355267
0.00644604,-0.002158529,0.00383919,0
0.007515489,0.00644604,-0.002158529,0.00383919
0.001245624,0.007515489,0.00644604,-0.002158529
0.000185896,0.001245624,0.007515489,0.00644604
-0.001558378,0.000185896,0.001245624,0.007515489
-0.00450344,-0.001558378,0.000185896,0.001245624
0.000165418,-0.00450344,-0.001558378,0.000185896
-0.007838061,0.000165418,-0.00450344,-0.001558378
0.007602827,-0.007838061,0.000165418,-0.00450344
0.004380539,0.007602827,-0.007838061,0.000165418
0.00201958,0.004380539,0.007602827,-0.007838061
0.000414537,0.00201958,0.004380539,0.007602827
-0.007158523,0.000414537,0.00201958,0.004380539
0.008922725,-0.007158523,0.000414537,0.00201958
0.011247334,0.008922725,-0.007158523,0.000414537
0.001022654,0.011247334,0.008922725,-0.007158523
0.002240494,0.001022654,0.011247334,0.008922725
-0.002066769,0.002240494,0.001022654,0.011247334
-0.007664293,-0.002066769,0.002240494,0.001022654
0.006353421,-0.007664293,-0.002066769,0.002240494
-0.006313309,0.006353421,-0.007664293,-0.002066769
-0.003662978,-0.006313309,0.006353421,-0.007664293
0.003619445,-0.003662978,-0.006313309,0.006353421
0.00194518,0.003619445,-0.003662978,-0.006313309
0.000949446,0.00194518,0.003619445,-0.003662978
0.002123608,0.000949446,0.00194518,0.003619445
0.005382534,0.002123608,0.000949446,0.00194518
-0.000386423,0.005382534,0.002123608,0.000949446
-0.000562287,-0.000386423,0.005382534,0.002123608
2.11E-05,-0.000562287,-0.000386423,0.005382534
0.007777832,2.10976E-05,-0.000562287,-0.000386423
-0.001646837,0.007777832,2.10976E-05,-0.000562287
0.012106047,-0.001646837,0.007777832,2.10976E-05
-0.000683697,0.012106047,-0.001646837,0.007777832
-0.002460229,-0.000683697,0.012106047,-0.001646837
0.00289582,-0.002460229,-0.000683697,0.012106047
-0.00241082,0.00289582,-0.002460229,-0.000683697
0.00303985,-0.00241082,0.00289582,-0.002460229
-0.004004032,0.00303985,-0.00241082,0.00289582
-0.001303076,-0.004004032,0.00303985,-0.00241082
-0.012249629,-0.001303076,-0.004004032,0.00303985
0.007082581,-0.012249629,-0.001303076,-0.004004032
0.013116676,0.007082581,-0.012249629,-0.001303076
0.001990235,0.013116676,0.007082581,-0.012249629
0.000714786,0.001990235,0.013116676,0.007082581
-9.62E-05,0.000714786,0.001990235,0.013116676
0.001408083,-9.61525E-05,0.000714786,0.001990235
0.004328054,0.001408083,-9.61525E-05,0.000714786
0.009786647,0.004328054,0.001408083,-9.61525E-05
0.002414495,0.009786647,0.004328054,0.001408083
-0.001187472,0.002414495,0.009786647,0.004328054
0.000621462,-0.001187472,0.002414495,0.009786647
0.001073381,0.000621462,-0.001187472,0.002414495
-0.000303461,0.001073381,0.000621462,-0.001187472
7.42E-05,-0.000303461,0.001073381,0.000621462
-0.019405754,0.000074202,-0.000303461,0.001073381
-0.01535308,-0.019405754,0.000074202,-0.000303461
